Date,SaleRep,EnrollDate,ClientID,ClientStatus,CancelDate,Cancel,DaysToCancel,EarlyCancellation,CancelledDebt,Program,CANCELREASON,SALESREPDAY
202604,Lisa Wong,04/07/2026,509899,Cancelled,04/26/2026,1,19,1,63136,JGW,Financial Hardship,20260407_Lisa Wong
202604,Lisa Wong,04/08/2026,509927,Cancelled,04/21/2026,1,13,1,19265,JGW,Financial Hardship,20260408_Lisa Wong
202604,Evan Baker,04/09/2026,509948,Cancelled,04/27/2026,1,18,1,59646,JGW,Financial Hardship,20260409_Evan Baker
202604,Evan Baker,04/09/2026,509950,Cancelled,04/27/2026,1,18,1,37057,JGW,Financial Hardship,20260409_Evan Baker
202604,Jenna Marks,04/09/2026,509956,Cancelled,04/21/2026,1,12,1,50402,JGW,Not Responsive,20260409_Jenna Marks
202604,Naddia Bazar,04/09/2026,509957,Cancelled,04/16/2026,1,7,1,12906,JGW,Not Responsive,20260409_Naddia Bazar
202604,Lisa Wong,04/09/2026,509963,Cancelled,04/15/2026,1,6,1,63848,JGW,Financial Hardship,20260409_Lisa Wong
202604,Sofia Cruz,04/09/2026,509973,Cancelled,04/24/2026,1,15,1,8676,JGW,Buyer Remorse,20260409_Sofia Cruz
202604,Evan Baker,04/10/2026,509981,Cancelled,04/28/2026,1,18,1,54697,JGW,Financial Hardship,20260410_Evan Baker
202604,Tara Singh,04/10/2026,509989,Cancelled,04/21/2026,1,11,1,57286,JGW,Financial Hardship,20260410_Tara Singh
202604,Marcus Lee,04/10/2026,509992,Cancelled,04/25/2026,1,15,1,61008,JGW,Financial Hardship,20260410_Marcus Lee
202604,Marcus Lee,04/10/2026,509994,Cancelled,04/17/2026,1,7,1,36926,JGW,Financial Hardship,20260410_Marcus Lee
202604,Tara Singh,04/14/2026,510041,Cancelled,04/20/2026,1,6,1,45437,JGW,Buyer Remorse,20260414_Tara Singh
202604,Sofia Cruz,04/14/2026,510050,Cancelled,04/20/2026,1,6,1,36075,JGW,Buyer Remorse,20260414_Sofia Cruz
202604,Alexander Dagen,04/14/2026,510055,Cancelled,05/01/2026,1,17,1,21827,JGW,Financial Hardship,20260414_Alexander Dagen
202604,Evan Baker,04/16/2026,510075,Cancelled,05/04/2026,1,18,1,37845,JGW,Not Responsive,20260416_Evan Baker
202604,Jay Harris,04/16/2026,510076,Cancelled,05/03/2026,1,17,1,58124,JGW,Not Responsive,20260416_Jay Harris
202604,Jenna Marks,04/16/2026,510078,Cancelled,04/23/2026,1,7,1,62980,JGW,Financial Hardship,20260416_Jenna Marks
202604,Victor Chen,04/16/2026,510104,Cancelled,05/03/2026,1,17,1,37467,JGW,Not Responsive,20260416_Victor Chen
202604,Victor Chen,04/16/2026,510105,Cancelled,05/01/2026,1,15,1,19772,JGW,Not Responsive,20260416_Victor Chen
202604,Victor Chen,04/17/2026,510130,Cancelled,04/23/2026,1,6,1,27552,JGW,Buyer Remorse,20260417_Victor Chen
202604,Lisa Wong,04/20/2026,510145,Cancelled,04/28/2026,1,8,1,43378,JGW,Not Responsive,20260420_Lisa Wong
202604,Marcus Lee,04/20/2026,510149,Cancelled,04/29/2026,1,9,1,44534,JGW,Buyer Remorse,20260420_Marcus Lee
202604,Naddia Bazar,04/21/2026,510170,Cancelled,05/08/2026,1,17,1,54151,JGW,Not Responsive,20260421_Naddia Bazar
202604,Victor Chen,04/21/2026,510195,Cancelled,05/07/2026,1,16,1,46358,JGW,Not Responsive,20260421_Victor Chen
202604,Victor Chen,04/22/2026,510227,Cancelled,04/29/2026,1,7,1,9922,JGW,Financial Hardship,20260422_Victor Chen
202604,Victor Chen,04/22/2026,510228,Cancelled,05/11/2026,1,19,1,27496,JGW,Financial Hardship,20260422_Victor Chen
202604,Evan Baker,04/23/2026,510234,Cancelled,05/07/2026,1,14,1,44963,JGW,Buyer Remorse,20260423_Evan Baker
202604,Tara Singh,04/23/2026,510248,Cancelled,05/13/2026,1,20,1,23212,JGW,Financial Hardship,20260423_Tara Singh
202604,Marcus Lee,04/23/2026,510254,Cancelled,05/09/2026,1,16,1,61507,JGW,Financial Hardship,20260423_Marcus Lee
202604,Marcus Lee,04/23/2026,510256,Cancelled,05/09/2026,1,16,1,8282,JGW,Buyer Remorse,20260423_Marcus Lee
202604,Victor Chen,04/23/2026,510264,Cancelled,05/05/2026,1,12,1,63484,JGW,Financial Hardship,20260423_Victor Chen
202604,Jenna Marks,04/24/2026,510272,Cancelled,05/12/2026,1,18,1,30912,JGW,Buyer Remorse,20260424_Jenna Marks
202604,Victor Chen,04/24/2026,510292,Cancelled,05/14/2026,1,20,1,47865,JGW,Not Responsive,20260424_Victor Chen
202604,Lisa Wong,04/27/2026,510309,Cancelled,05/17/2026,1,20,1,34107,JGW,Financial Hardship,20260427_Lisa Wong
202604,Lisa Wong,04/27/2026,510310,Cancelled,05/02/2026,1,5,1,8176,JGW,Not Responsive,20260427_Lisa Wong
202604,Alexander Dagen,04/27/2026,510317,Cancelled,05/08/2026,1,11,1,43365,JGW,Not Responsive,20260427_Alexander Dagen
202604,Jay Harris,04/28/2026,510324,Cancelled,05/17/2026,1,19,1,56741,JGW,Not Responsive,20260428_Jay Harris
202604,Jay Harris,04/28/2026,510325,Cancelled,05/15/2026,1,17,1,43421,JGW,Financial Hardship,20260428_Jay Harris
202604,Naddia Bazar,04/28/2026,510332,Cancelled,05/09/2026,1,11,1,21112,JGW,Not Responsive,20260428_Naddia Bazar
202604,Marcus Lee,04/28/2026,510339,Cancelled,05/06/2026,1,8,1,19022,JGW,Not Responsive,20260428_Marcus Lee
202604,Jay Harris,04/29/2026,510361,Cancelled,05/08/2026,1,9,1,59770,JGW,Not Responsive,20260429_Jay Harris
202604,Jay Harris,04/29/2026,510362,Cancelled,05/06/2026,1,7,1,20890,JGW,Financial Hardship,20260429_Jay Harris
202604,Lisa Wong,04/29/2026,510372,Cancelled,05/13/2026,1,14,1,33189,JGW,Buyer Remorse,20260429_Lisa Wong
202604,Lisa Wong,04/29/2026,510375,Cancelled,05/16/2026,1,17,1,37387,JGW,Not Responsive,20260429_Lisa Wong
202604,Marcus Lee,04/29/2026,510376,Cancelled,05/11/2026,1,12,1,61254,JGW,Buyer Remorse,20260429_Marcus Lee
202604,Evan Baker,04/30/2026,510388,Cancelled,05/13/2026,1,13,1,16864,JGW,Financial Hardship,20260430_Evan Baker
202604,Lisa Wong,04/30/2026,510402,Cancelled,05/14/2026,1,14,1,16982,JGW,Not Responsive,20260430_Lisa Wong
202605,Naddia Bazar,05/01/2026,510423,Cancelled,05/12/2026,1,11,1,34614,JGW,Financial Hardship,20260501_Naddia Bazar
202605,Tara Singh,05/01/2026,510431,Cancelled,05/20/2026,1,19,1,35737,JGW,Not Responsive,20260501_Tara Singh
202605,Naddia Bazar,05/04/2026,510454,Cancelled,05/14/2026,1,10,1,38717,JGW,Buyer Remorse,20260504_Naddia Bazar
202605,Jenna Marks,05/05/2026,510480,Cancelled,05/16/2026,1,11,1,8008,JGW,Buyer Remorse,20260505_Jenna Marks
202605,Jenna Marks,05/06/2026,510506,Cancelled,05/25/2026,1,19,1,39335,JGW,Buyer Remorse,20260506_Jenna Marks
202605,Naddia Bazar,05/06/2026,510509,Cancelled,05/21/2026,1,15,1,60269,JGW,Buyer Remorse,20260506_Naddia Bazar
202605,Lisa Wong,05/06/2026,510514,Cancelled,05/26/2026,1,20,1,55705,JGW,Financial Hardship,20260506_Lisa Wong
202605,Lisa Wong,05/07/2026,510555,Cancelled,05/14/2026,1,7,1,9067,JGW,Buyer Remorse,20260507_Lisa Wong
202605,Victor Chen,05/07/2026,510564,Cancelled,05/16/2026,1,9,1,40223,JGW,Buyer Remorse,20260507_Victor Chen
202605,Victor Chen,05/07/2026,510567,Cancelled,05/21/2026,1,14,1,39659,JGW,Buyer Remorse,20260507_Victor Chen
202605,Evan Baker,05/08/2026,510568,Cancelled,05/19/2026,1,11,1,53713,JGW,Not Responsive,20260508_Evan Baker
202605,Alexander Dagen,05/08/2026,510595,Cancelled,05/25/2026,1,17,1,8374,JGW,Not Responsive,20260508_Alexander Dagen
202605,Naddia Bazar,05/11/2026,510605,Cancelled,05/22/2026,1,11,1,27405,JGW,Buyer Remorse,20260511_Naddia Bazar
202605,Tara Singh,05/11/2026,510610,Cancelled,05/16/2026,1,5,1,55853,JGW,Buyer Remorse,20260511_Tara Singh
202605,Lisa Wong,05/11/2026,510615,Cancelled,05/17/2026,1,6,1,34949,JGW,Not Responsive,20260511_Lisa Wong
202605,Sofia Cruz,05/11/2026,510617,Cancelled,05/24/2026,1,13,1,22636,JGW,Not Responsive,20260511_Sofia Cruz
202605,Lisa Wong,05/12/2026,510634,Cancelled,05/27/2026,1,15,1,52356,JGW,Not Responsive,20260512_Lisa Wong
202605,Marcus Lee,05/12/2026,510636,Cancelled,05/25/2026,1,13,1,36324,JGW,Financial Hardship,20260512_Marcus Lee
202605,Sofia Cruz,05/13/2026,510660,Cancelled,05/29/2026,1,16,1,36138,JGW,Not Responsive,20260513_Sofia Cruz
202605,Evan Baker,05/14/2026,510669,Cancelled,05/21/2026,1,7,1,52655,JGW,Not Responsive,20260514_Evan Baker
202605,Marcus Lee,05/14/2026,510680,Cancelled,05/23/2026,1,9,1,45963,JGW,Buyer Remorse,20260514_Marcus Lee
202605,Jenna Marks,05/15/2026,510692,Cancelled,05/21/2026,1,6,1,42395,JGW,Financial Hardship,20260515_Jenna Marks
202605,Marcus Lee,05/15/2026,510702,Cancelled,05/24/2026,1,9,1,42414,JGW,Buyer Remorse,20260515_Marcus Lee
202605,Alexander Dagen,05/15/2026,510707,Cancelled,05/30/2026,1,15,1,47493,JGW,Not Responsive,20260515_Alexander Dagen
202605,Evan Baker,05/18/2026,510716,Cancelled,06/04/2026,1,17,1,40011,JGW,Financial Hardship,20260518_Evan Baker
202605,Jenna Marks,05/18/2026,510717,Cancelled,05/26/2026,1,8,1,47058,JGW,Buyer Remorse,20260518_Jenna Marks
202605,Evan Baker,05/19/2026,510740,Cancelled,06/08/2026,1,20,1,50186,JGW,Not Responsive,20260519_Evan Baker
202605,Naddia Bazar,05/19/2026,510752,Cancelled,06/05/2026,1,17,1,63760,JGW,Not Responsive,20260519_Naddia Bazar
202605,Tara Singh,05/19/2026,510756,Cancelled,06/07/2026,1,19,1,56736,JGW,Financial Hardship,20260519_Tara Singh
202605,Marcus Lee,05/19/2026,510764,Cancelled,05/31/2026,1,12,1,27231,JGW,Financial Hardship,20260519_Marcus Lee
202605,Sofia Cruz,05/20/2026,510799,Cancelled,05/30/2026,1,10,1,30064,JGW,Buyer Remorse,20260520_Sofia Cruz
202605,Jenna Marks,05/21/2026,510818,Cancelled,06/07/2026,1,17,1,57093,JGW,Not Responsive,20260521_Jenna Marks
202605,Lisa Wong,05/21/2026,510824,Cancelled,06/05/2026,1,15,1,13109,JGW,Not Responsive,20260521_Lisa Wong
202605,Alexander Dagen,05/21/2026,510836,Cancelled,05/30/2026,1,9,1,48256,JGW,Not Responsive,20260521_Alexander Dagen
202605,Victor Chen,05/21/2026,510839,Cancelled,05/31/2026,1,10,1,27252,JGW,Buyer Remorse,20260521_Victor Chen
202605,Jay Harris,05/22/2026,510845,Cancelled,06/08/2026,1,17,1,11443,JGW,Buyer Remorse,20260522_Jay Harris
202605,Lisa Wong,05/22/2026,510855,Cancelled,06/02/2026,1,11,1,47836,JGW,Not Responsive,20260522_Lisa Wong
202605,Lisa Wong,05/22/2026,510856,Cancelled,06/01/2026,1,10,1,29192,JGW,Not Responsive,20260522_Lisa Wong
202605,Victor Chen,05/22/2026,510872,Cancelled,06/04/2026,1,13,1,31435,JGW,Not Responsive,20260522_Victor Chen
202605,Sofia Cruz,05/25/2026,510888,Cancelled,06/01/2026,1,7,1,60441,JGW,Not Responsive,20260525_Sofia Cruz
202605,Tara Singh,05/26/2026,510909,Cancelled,06/10/2026,1,15,1,39483,JGW,Buyer Remorse,20260526_Tara Singh
202605,Alexander Dagen,05/26/2026,510919,Cancelled,06/12/2026,1,17,1,19540,JGW,Buyer Remorse,20260526_Alexander Dagen
202605,Alexander Dagen,05/26/2026,510920,Cancelled,06/01/2026,1,6,1,50927,JGW,Buyer Remorse,20260526_Alexander Dagen
202605,Marcus Lee,05/29/2026,510984,Cancelled,06/15/2026,1,17,1,40774,JGW,Not Responsive,20260529_Marcus Lee
202605,Sofia Cruz,05/29/2026,510987,Cancelled,06/09/2026,1,11,1,24046,JGW,Financial Hardship,20260529_Sofia Cruz
202606,Tara Singh,06/02/2026,511034,Cancelled,06/09/2026,1,7,1,55734,JGW,Financial Hardship,20260602_Tara Singh
202606,Sofia Cruz,06/02/2026,511041,Cancelled,06/16/2026,1,14,1,58571,JGW,Not Responsive,20260602_Sofia Cruz
202606,Jenna Marks,06/03/2026,511054,Cancelled,06/23/2026,1,20,1,35883,JGW,Not Responsive,20260603_Jenna Marks
202606,Jenna Marks,06/03/2026,511055,Cancelled,06/11/2026,1,8,1,51994,JGW,Buyer Remorse,20260603_Jenna Marks
202606,Victor Chen,06/03/2026,511078,Cancelled,06/23/2026,1,20,1,13222,JGW,Financial Hardship,20260603_Victor Chen
202606,Evan Baker,06/04/2026,511084,Cancelled,06/16/2026,1,12,1,11138,JGW,Buyer Remorse,20260604_Evan Baker
202606,Tara Singh,06/04/2026,511092,Cancelled,06/20/2026,1,16,1,12918,JGW,Financial Hardship,20260604_Tara Singh
202606,Evan Baker,06/05/2026,511108,Cancelled,06/14/2026,1,9,1,55474,JGW,Financial Hardship,20260605_Evan Baker
202606,Evan Baker,06/05/2026,511111,Cancelled,06/22/2026,1,17,1,32048,JGW,Buyer Remorse,20260605_Evan Baker
202606,Tara Singh,06/05/2026,511117,Cancelled,06/24/2026,1,19,1,25083,JGW,Buyer Remorse,20260605_Tara Singh
202606,Lisa Wong,06/05/2026,511118,Cancelled,06/23/2026,1,18,1,8337,JGW,Financial Hardship,20260605_Lisa Wong
202606,Victor Chen,06/05/2026,511133,Cancelled,06/18/2026,1,13,1,27474,JGW,Buyer Remorse,20260605_Victor Chen
202606,Naddia Bazar,06/08/2026,511144,Cancelled,06/26/2026,1,18,1,62109,JGW,Financial Hardship,20260608_Naddia Bazar
202606,Alexander Dagen,06/08/2026,511164,Cancelled,06/20/2026,1,12,1,22632,JGW,Financial Hardship,20260608_Alexander Dagen
202606,Tara Singh,06/09/2026,511181,Cancelled,06/27/2026,1,18,1,56271,JGW,Not Responsive,20260609_Tara Singh
202606,Sofia Cruz,06/09/2026,511185,Cancelled,06/16/2026,1,7,1,36124,JGW,Not Responsive,20260609_Sofia Cruz
202606,Victor Chen,06/09/2026,511193,Cancelled,06/15/2026,1,6,1,44709,JGW,Buyer Remorse,20260609_Victor Chen
202606,Jay Harris,06/10/2026,511202,Cancelled,06/24/2026,1,14,1,61188,JGW,Not Responsive,20260610_Jay Harris
202606,Jenna Marks,06/10/2026,511205,Cancelled,06/17/2026,1,7,1,58252,JGW,Financial Hardship,20260610_Jenna Marks
202606,Sofia Cruz,06/10/2026,511225,Cancelled,06/19/2026,1,9,1,26319,JGW,Not Responsive,20260610_Sofia Cruz
202606,Evan Baker,06/11/2026,511237,Cancelled,06/23/2026,1,12,1,62670,JGW,Buyer Remorse,20260611_Evan Baker
202606,Lisa Wong,06/11/2026,511248,Cancelled,06/17/2026,1,6,1,39930,JGW,Buyer Remorse,20260611_Lisa Wong
202606,Victor Chen,06/11/2026,511256,Cancelled,06/30/2026,1,19,1,28257,JGW,Not Responsive,20260611_Victor Chen
202606,Evan Baker,06/12/2026,511261,Cancelled,06/29/2026,1,17,1,23357,JGW,Not Responsive,20260612_Evan Baker
202606,Naddia Bazar,06/12/2026,511266,Cancelled,06/20/2026,1,8,1,37093,JGW,Not Responsive,20260612_Naddia Bazar
202606,Sofia Cruz,06/12/2026,511275,Cancelled,06/22/2026,1,10,1,16193,JGW,Not Responsive,20260612_Sofia Cruz
202606,Victor Chen,06/12/2026,511279,Cancelled,06/21/2026,1,9,1,48956,JGW,Buyer Remorse,20260612_Victor Chen
202606,Tara Singh,06/15/2026,511294,Cancelled,06/27/2026,1,12,1,9413,JGW,Financial Hardship,20260615_Tara Singh
202606,Lisa Wong,06/16/2026,511316,Cancelled,06/25/2026,1,9,1,32169,JGW,Financial Hardship,20260616_Lisa Wong
202606,Jay Harris,06/17/2026,511340,Cancelled,07/06/2026,1,19,1,54016,JGW,Not Responsive,20260617_Jay Harris
202606,Jenna Marks,06/17/2026,511342,Cancelled,06/25/2026,1,8,1,17075,JGW,Financial Hardship,20260617_Jenna Marks
202606,Victor Chen,06/17/2026,511361,Cancelled,06/30/2026,1,13,1,53443,JGW,Financial Hardship,20260617_Victor Chen
202606,Jenna Marks,06/18/2026,511368,Cancelled,06/27/2026,1,9,1,15394,JGW,Buyer Remorse,20260618_Jenna Marks
202606,Jenna Marks,06/19/2026,511392,Cancelled,06/24/2026,1,5,1,32523,JGW,Buyer Remorse,20260619_Jenna Marks
202606,Tara Singh,06/19/2026,511402,Cancelled,07/03/2026,1,14,1,49815,JGW,Buyer Remorse,20260619_Tara Singh
202606,Victor Chen,06/19/2026,511417,Cancelled,06/25/2026,1,6,1,10365,JGW,Buyer Remorse,20260619_Victor Chen
202606,Tara Singh,06/22/2026,511432,Cancelled,07/03/2026,1,11,1,64677,JGW,Financial Hardship,20260622_Tara Singh
202606,Jenna Marks,06/23/2026,511457,Cancelled,07/08/2026,1,15,1,54538,JGW,Buyer Remorse,20260623_Jenna Marks
202606,Naddia Bazar,06/23/2026,511460,Cancelled,07/12/2026,1,19,1,23633,JGW,Buyer Remorse,20260623_Naddia Bazar
202606,Alexander Dagen,06/23/2026,511475,Cancelled,07/02/2026,1,9,1,17596,JGW,Not Responsive,20260623_Alexander Dagen
202606,Victor Chen,06/23/2026,511483,Cancelled,07/11/2026,1,18,1,38779,JGW,Buyer Remorse,20260623_Victor Chen
202606,Marcus Lee,06/24/2026,511498,Cancelled,07/01/2026,1,7,1,62905,JGW,Financial Hardship,20260624_Marcus Lee
202606,Marcus Lee,06/24/2026,511500,Cancelled,06/29/2026,1,5,1,54099,JGW,Financial Hardship,20260624_Marcus Lee
202606,Alexander Dagen,06/24/2026,511505,Cancelled,07/02/2026,1,8,1,29545,JGW,Buyer Remorse,20260624_Alexander Dagen
202606,Victor Chen,06/24/2026,511508,Cancelled,06/30/2026,1,6,1,35463,JGW,Buyer Remorse,20260624_Victor Chen
202606,Victor Chen,06/25/2026,511536,Cancelled,07/09/2026,1,14,1,51520,JGW,Not Responsive,20260625_Victor Chen
202606,Victor Chen,06/26/2026,511567,Cancelled,07/03/2026,1,7,1,50119,JGW,Buyer Remorse,20260626_Victor Chen
202606,Jenna Marks,06/29/2026,511576,Cancelled,07/15/2026,1,16,1,13785,JGW,Not Responsive,20260629_Jenna Marks
202606,Naddia Bazar,06/29/2026,511579,Cancelled,07/17/2026,1,18,1,24024,JGW,Financial Hardship,20260629_Naddia Bazar
202606,Marcus Lee,06/29/2026,511586,Cancelled,07/07/2026,1,8,1,50443,JGW,Financial Hardship,20260629_Marcus Lee
202606,Jenna Marks,06/30/2026,511609,Cancelled,07/14/2026,1,14,1,47924,JGW,Not Responsive,20260630_Jenna Marks
202606,Lisa Wong,06/30/2026,511616,Cancelled,07/11/2026,1,11,1,27423,JGW,Not Responsive,20260630_Lisa Wong
202606,Lisa Wong,06/30/2026,511618,Cancelled,07/05/2026,1,5,1,42878,JGW,Buyer Remorse,20260630_Lisa Wong
202607,Jenna Marks,07/01/2026,511639,Cancelled,07/09/2026,1,8,1,20856,JGW,Not Responsive,20260701_Jenna Marks
202607,Jenna Marks,07/01/2026,511641,Cancelled,07/18/2026,1,17,1,8864,JGW,Not Responsive,20260701_Jenna Marks
202607,Tara Singh,07/01/2026,511649,Cancelled,07/11/2026,1,10,1,44752,JGW,Buyer Remorse,20260701_Tara Singh
202607,Marcus Lee,07/02/2026,511684,Cancelled,07/21/2026,1,19,1,18109,JGW,Financial Hardship,20260702_Marcus Lee
202607,Evan Baker,07/03/2026,511694,Cancelled,07/08/2026,1,5,1,43099,JGW,Not Responsive,20260703_Evan Baker
202607,Jenna Marks,07/03/2026,511696,Cancelled,07/13/2026,1,10,1,55233,JGW,Not Responsive,20260703_Jenna Marks
202607,Marcus Lee,07/03/2026,511709,Cancelled,07/12/2026,1,9,1,9872,JGW,Financial Hardship,20260703_Marcus Lee
202607,Alexander Dagen,07/03/2026,511713,Cancelled,07/13/2026,1,10,1,30511,JGW,Not Responsive,20260703_Alexander Dagen
202607,Jenna Marks,07/06/2026,511722,Cancelled,07/18/2026,1,12,1,14590,JGW,Not Responsive,20260706_Jenna Marks
202607,Lisa Wong,07/07/2026,511760,Cancelled,07/25/2026,1,18,1,23338,JGW,Buyer Remorse,20260707_Lisa Wong
202607,Jenna Marks,07/08/2026,511779,Cancelled,07/17/2026,1,9,1,32003,JGW,Not Responsive,20260708_Jenna Marks
202607,Jenna Marks,07/08/2026,511781,Cancelled,07/21/2026,1,13,1,23567,JGW,Buyer Remorse,20260708_Jenna Marks
202607,Marcus Lee,07/08/2026,511791,Cancelled,07/14/2026,1,6,1,60136,JGW,Not Responsive,20260708_Marcus Lee
202607,Evan Baker,07/09/2026,511803,Cancelled,07/15/2026,1,6,1,48264,JGW,Not Responsive,20260709_Evan Baker
202607,Lisa Wong,07/09/2026,511812,Cancelled,07/23/2026,1,14,1,39937,JGW,Financial Hardship,20260709_Lisa Wong
202607,Marcus Lee,07/09/2026,511816,Cancelled,07/19/2026,1,10,1,28827,JGW,Buyer Remorse,20260709_Marcus Lee
202607,Lisa Wong,07/10/2026,511835,Cancelled,07/25/2026,1,15,1,12697,JGW,Buyer Remorse,20260710_Lisa Wong
202607,Lisa Wong,07/10/2026,511837,Cancelled,07/24/2026,1,14,1,32595,JGW,Buyer Remorse,20260710_Lisa Wong
202607,Alexander Dagen,07/10/2026,511846,Cancelled,07/17/2026,1,7,1,63122,JGW,Not Responsive,20260710_Alexander Dagen
202607,Victor Chen,07/10/2026,511849,Cancelled,07/24/2026,1,14,1,47336,JGW,Not Responsive,20260710_Victor Chen
202607,Evan Baker,07/13/2026,511850,Cancelled,07/29/2026,1,16,1,11025,JGW,Buyer Remorse,20260713_Evan Baker
202607,Jay Harris,07/13/2026,511852,Cancelled,07/19/2026,1,6,1,55007,JGW,Financial Hardship,20260713_Jay Harris
202607,Jenna Marks,07/13/2026,511855,Cancelled,07/28/2026,1,15,1,60053,JGW,Buyer Remorse,20260713_Jenna Marks
202607,Marcus Lee,07/13/2026,511866,Cancelled,08/01/2026,1,19,1,40670,JGW,Financial Hardship,20260713_Marcus Lee
202607,Naddia Bazar,07/14/2026,511887,Cancelled,07/22/2026,1,8,1,22313,JGW,Buyer Remorse,20260714_Naddia Bazar
202607,Victor Chen,07/14/2026,511906,Cancelled,07/30/2026,1,16,1,63242,JGW,Not Responsive,20260714_Victor Chen
202607,Evan Baker,07/15/2026,511912,Cancelled,07/28/2026,1,13,1,12221,JGW,Buyer Remorse,20260715_Evan Baker
202607,Jay Harris,07/15/2026,511915,Cancelled,08/03/2026,1,19,1,14172,JGW,Buyer Remorse,20260715_Jay Harris
202607,Jay Harris,07/16/2026,511946,Cancelled,07/30/2026,1,14,1,35159,JGW,Not Responsive,20260716_Jay Harris
202607,Lisa Wong,07/16/2026,511955,Cancelled,08/05/2026,1,20,1,40741,JGW,Financial Hardship,20260716_Lisa Wong
202607,Alexander Dagen,07/17/2026,511995,Cancelled,08/06/2026,1,20,1,23883,JGW,Not Responsive,20260717_Alexander Dagen
202607,Victor Chen,07/17/2026,511998,Cancelled,08/04/2026,1,18,1,48747,JGW,Not Responsive,20260717_Victor Chen
202607,Jay Harris,07/20/2026,512001,Cancelled,07/30/2026,1,10,1,55800,JGW,Not Responsive,20260720_Jay Harris
202607,Lisa Wong,07/21/2026,512033,Cancelled,08/05/2026,1,15,1,51081,JGW,Financial Hardship,20260721_Lisa Wong
202607,Lisa Wong,07/21/2026,512034,Cancelled,08/04/2026,1,14,1,25954,JGW,Buyer Remorse,20260721_Lisa Wong
202607,Alexander Dagen,07/21/2026,512049,Cancelled,07/31/2026,1,10,1,19496,JGW,Buyer Remorse,20260721_Alexander Dagen
202607,Jay Harris,07/22/2026,512055,Cancelled,08/04/2026,1,13,1,33147,JGW,Buyer Remorse,20260722_Jay Harris
202607,Jay Harris,07/22/2026,512056,Cancelled,08/02/2026,1,11,1,62707,JGW,Not Responsive,20260722_Jay Harris
202607,Alexander Dagen,07/22/2026,512075,Cancelled,08/04/2026,1,13,1,30513,JGW,Buyer Remorse,20260722_Alexander Dagen
202607,Victor Chen,07/22/2026,512084,Cancelled,08/09/2026,1,18,1,64729,JGW,Not Responsive,20260722_Victor Chen
202607,Evan Baker,07/23/2026,512088,Cancelled,08/11/2026,1,19,1,29504,JGW,Buyer Remorse,20260723_Evan Baker
202607,Jenna Marks,07/23/2026,512089,Cancelled,08/07/2026,1,15,1,8296,JGW,Financial Hardship,20260723_Jenna Marks
202607,Sofia Cruz,07/23/2026,512099,Cancelled,08/10/2026,1,18,1,50105,JGW,Not Responsive,20260723_Sofia Cruz
202607,Jay Harris,07/24/2026,512107,Cancelled,08/08/2026,1,15,1,29351,JGW,Buyer Remorse,20260724_Jay Harris
202607,Marcus Lee,07/24/2026,512120,Cancelled,08/06/2026,1,13,1,28372,JGW,Buyer Remorse,20260724_Marcus Lee
202607,Alexander Dagen,07/24/2026,512126,Cancelled,08/05/2026,1,12,1,29655,JGW,Not Responsive,20260724_Alexander Dagen
202607,Evan Baker,07/27/2026,512130,Cancelled,08/14/2026,1,18,1,59746,JGW,Buyer Remorse,20260727_Evan Baker
202607,Naddia Bazar,07/27/2026,512137,Cancelled,08/03/2026,1,7,1,13543,JGW,Buyer Remorse,20260727_Naddia Bazar
202607,Tara Singh,07/27/2026,512140,Cancelled,08/10/2026,1,14,1,21657,JGW,Not Responsive,20260727_Tara Singh
202607,Tara Singh,07/28/2026,512164,Cancelled,08/17/2026,1,20,1,53653,JGW,Financial Hardship,20260728_Tara Singh
202607,Alexander Dagen,07/28/2026,512177,Cancelled,08/17/2026,1,20,1,17849,JGW,Financial Hardship,20260728_Alexander Dagen
202607,Evan Baker,07/30/2026,512208,Cancelled,08/07/2026,1,8,1,13265,JGW,Not Responsive,20260730_Evan Baker
202607,Jenna Marks,07/30/2026,512211,Cancelled,08/13/2026,1,14,1,35943,JGW,Financial Hardship,20260730_Jenna Marks
202607,Sofia Cruz,07/30/2026,512231,Cancelled,08/12/2026,1,13,1,64057,JGW,Financial Hardship,20260730_Sofia Cruz
202607,Jenna Marks,07/31/2026,512245,Cancelled,08/10/2026,1,10,1,14757,JGW,Not Responsive,20260731_Jenna Marks
202607,Lisa Wong,07/31/2026,512255,Cancelled,08/11/2026,1,11,1,32016,JGW,Buyer Remorse,20260731_Lisa Wong
202608,Jay Harris,08/03/2026,512271,Cancelled,08/22/2026,1,19,1,64711,JGW,Financial Hardship,20260803_Jay Harris
202608,Jay Harris,08/03/2026,512274,Cancelled,08/15/2026,1,12,1,63955,JGW,Financial Hardship,20260803_Jay Harris
202608,Naddia Bazar,08/03/2026,512277,Cancelled,08/14/2026,1,11,1,55994,JGW,Not Responsive,20260803_Naddia Bazar
202608,Jay Harris,08/05/2026,512315,Cancelled,08/11/2026,1,6,1,48360,JGW,Not Responsive,20260805_Jay Harris
202608,Tara Singh,08/05/2026,512326,Cancelled,08/16/2026,1,11,1,17568,JGW,Not Responsive,20260805_Tara Singh
202608,Jenna Marks,08/06/2026,512348,Cancelled,08/23/2026,1,17,1,34177,JGW,Buyer Remorse,20260806_Jenna Marks
202608,Naddia Bazar,08/10/2026,512412,Cancelled,08/25/2026,1,15,1,21740,JGW,Financial Hardship,20260810_Naddia Bazar
